# Title : in-situ platforms catalog
# Description : catalog of available in-situ platforms
# Project : Copernicus Marine In Situ TAC
# Format : 1.4
# Date of update : 2021-02-12T01:15:31Z
# platform_code,date_creation,date_update,wmo_platform_code,data_source,institution,institution_edmo_code,parameters,last_latitude_observation,last_longitude_observation,last_date_observation
SMHIK3V,2019-04-25T20:21:15Z,2021-02-07T01:15:10Z,,BO_PR_CT_SMHIK3V_YYYYMMDD BO_PR_CT_SMHIK3V_YYYYMM BO_PR_CT_SMHIK3V,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.7183,16.3600,2021-02-07T01:15:10Z
SMHIK6,2019-04-25T20:21:16Z,2021-02-07T01:15:11Z,,BO_PR_CT_SMHIK6_YYYYMMDD BO_PR_CT_SMHIK6_YYYYMM BO_PR_CT_SMHIK6,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.1117,14.8242,2021-02-07T01:15:11Z
SMHIK7,2019-04-25T20:21:17Z,2021-02-07T01:15:11Z,,BO_PR_CT_SMHIK7_YYYYMMDD BO_PR_CT_SMHIK7_YYYYMM BO_PR_CT_SMHIK7,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.1617,14.8625,2021-02-07T01:15:11Z
SMHIKAARV4,2019-04-25T20:21:18Z,2021-02-07T01:15:11Z,,BO_PR_CT_SMHIKAARV4_YYYYMMDD BO_PR_CT_SMHIKAARV4_YYYYMM BO_PR_CT_SMHIKAARV4,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.1367,15.6003,2021-02-07T01:15:11Z
SMHIKL12,2019-04-25T20:21:19Z,2021-02-07T01:15:12Z,,BO_PR_CT_SMHIKL12_YYYYMMDD BO_PR_CT_SMHIKL12_YYYYMM BO_PR_CT_SMHIKL12,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.4000,18.1313,2021-02-07T01:15:12Z
SMHIKL8,2019-04-25T20:21:20Z,2021-02-07T01:15:12Z,,BO_PR_CT_SMHIKL8_YYYYMMDD BO_PR_CT_SMHIKL8_YYYYMM BO_PR_CT_SMHIKL8,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.2533,16.0408,2021-02-07T01:15:12Z
SMHIKNOLLSGRUNDBUOY,2019-04-25T20:21:21Z,2021-02-07T01:15:12Z,,BO_PR_CT_SMHIKNOLLSGRUNDBUOY_YYYYMMDD BO_PR_CT_SMHIKNOLLSGRUNDBUOY_YYYYMM BO_PR_CT_SMHIKNOLLSGRUNDBUOY,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,57.2167,17.6078,2021-02-07T01:15:12Z
SMHIKOLJOFJORD,2019-04-25T20:21:25Z,2021-02-07T01:15:15Z,,BO_PR_CT_SMHIKOLJOFJORD_YYYYMMDD BO_PR_CT_SMHIKOLJOFJORD_YYYYMM BO_PR_CT_SMHIKOLJOFJORD,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,53.2300,11.5800,2021-02-07T01:15:15Z
SMHIKOSTERFJORDEN,2019-04-25T20:21:28Z,2021-02-07T01:15:18Z,,BO_PR_CT_SMHIKOSTERFJORDEN_YYYYMMDD BO_PR_CT_SMHIKOSTERFJORDEN_YYYYMM BO_PR_CT_SMHIKOSTERFJORDEN,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,58.8683,11.1033,2021-02-07T01:15:18Z
SMHIKULLEN,2019-04-25T20:21:30Z,2021-02-07T01:15:19Z,,BO_PR_CT_SMHIKULLEN_YYYYMMDD BO_PR_CT_SMHIKULLEN_YYYYMM BO_PR_CT_SMHIKULLEN,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.2298,12.3623,2021-02-07T01:15:19Z
SMHIL12,2019-04-25T20:21:31Z,2021-02-07T01:15:20Z,,BO_PR_CT_SMHIL12_YYYYMMDD BO_PR_CT_SMHIL12_YYYYMM BO_PR_CT_SMHIL12,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.0282,14.5788,2021-02-07T01:15:20Z
SMHIL9,2019-04-25T20:21:33Z,2021-02-07T01:15:21Z,,BO_PR_CT_SMHIL9_YYYYMMDD BO_PR_CT_SMHIL9_YYYYMM BO_PR_CT_SMHIL9,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.5642,12.7137,2021-02-07T01:15:21Z
SMHILAHOLM3,2019-04-25T20:21:34Z,2021-02-07T01:15:21Z,,BO_PR_CT_SMHILAHOLM3_YYYYMMDD BO_PR_CT_SMHILAHOLM3_YYYYMM BO_PR_CT_SMHILAHOLM3,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.5487,12.5645,2021-02-07T01:15:21Z
SMHILAMIDDELGRUND,2019-04-25T20:21:38Z,2021-02-07T01:15:24Z,,BO_PR_CT_SMHILAMIDDELGRUND_YYYYMMDD BO_PR_CT_SMHILAMIDDELGRUND_YYYYMM BO_PR_CT_SMHILAMIDDELGRUND,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.9555,11.7467,2021-02-07T01:15:24Z
SMHILASOE,2019-04-25T20:21:40Z,2021-02-07T01:15:25Z,,BO_PR_CT_SMHILASOE_YYYYMMDD BO_PR_CT_SMHILASOE_YYYYMM BO_PR_CT_SMHILASOE,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,57.1862,11.5310,2021-02-07T01:15:25Z
SMHILASORANNA,2019-04-25T20:21:43Z,2021-02-07T01:15:27Z,,BO_PR_CT_SMHILASORANNA_YYYYMMDD BO_PR_CT_SMHILASORANNA_YYYYMM BO_PR_CT_SMHILASORANNA,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,57.2903,10.7403,2021-02-07T01:15:27Z
SMHILL12,2019-04-25T20:21:45Z,2021-02-07T01:15:28Z,,BO_PR_CT_SMHILL12_YYYYMMDD BO_PR_CT_SMHILL12_YYYYMM BO_PR_CT_SMHILL12,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,59.4833,22.8952,2021-02-07T01:15:28Z
SMHILL15,2019-04-25T20:21:46Z,2021-02-07T01:15:28Z,,BO_PR_CT_SMHILL15_YYYYMMDD BO_PR_CT_SMHILL15_YYYYMM BO_PR_CT_SMHILL15,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,59.1833,21.7333,2021-02-07T01:15:28Z
SMHILT1,2019-04-25T20:21:47Z,2021-02-07T01:15:29Z,,BO_PR_CT_SMHILT1_YYYYMMDD BO_PR_CT_SMHILT1_YYYYMM BO_PR_CT_SMHILT1,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.1105,17.5843,2021-02-07T01:15:29Z
SMHILT2,2019-04-25T20:21:48Z,2021-02-07T01:15:29Z,,BO_PR_CT_SMHILT2_YYYYMMDD BO_PR_CT_SMHILT2_YYYYMM BO_PR_CT_SMHILT2,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.1457,17.6942,2021-02-07T01:15:29Z
SMHILT3,2019-04-25T20:21:49Z,2021-02-07T01:15:29Z,,BO_PR_CT_SMHILT3_YYYYMMDD BO_PR_CT_SMHILT3_YYYYMM BO_PR_CT_SMHILT3,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.3098,18.1807,2021-02-07T01:15:29Z
SMHILT4,2019-04-25T20:21:50Z,2021-02-07T01:15:30Z,,BO_PR_CT_SMHILT4_YYYYMMDD BO_PR_CT_SMHILT4_YYYYMM BO_PR_CT_SMHILT4,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.3330,18.3888,2021-02-07T01:15:30Z
SMHIM1V,2019-04-25T20:21:51Z,2021-02-07T01:15:30Z,,BO_PR_CT_SMHIM1V_YYYYMMDD BO_PR_CT_SMHIM1V_YYYYMM BO_PR_CT_SMHIM1V,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.0250,16.4917,2021-02-07T01:15:30Z
SMHIM3V,2019-04-25T20:21:52Z,2021-02-07T01:15:30Z,,BO_PR_CT_SMHIM3V_YYYYMMDD BO_PR_CT_SMHIM3V_YYYYMM BO_PR_CT_SMHIM3V,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.9583,16.4633,2021-02-07T01:15:30Z
SMHIM5V,2019-04-25T20:21:53Z,2021-02-07T01:15:31Z,,BO_PR_CT_SMHIM5V_YYYYMMDD BO_PR_CT_SMHIM5V_YYYYMM BO_PR_CT_SMHIM5V,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.0000,16.4900,2021-02-07T01:15:31Z
SMHIM6V,2019-04-25T20:21:54Z,2021-02-07T01:15:31Z,,BO_PR_CT_SMHIM6V_YYYYMMDD BO_PR_CT_SMHIM6V_YYYYMM BO_PR_CT_SMHIM6V,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.9783,16.4500,2021-02-07T01:15:31Z
SMHIM7V,2019-04-25T20:21:55Z,2021-02-07T01:15:31Z,,BO_PR_CT_SMHIM7V_YYYYMMDD BO_PR_CT_SMHIM7V_YYYYMM BO_PR_CT_SMHIM7V,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.9142,16.4458,2021-02-07T01:15:31Z
SMHIMASESKARWBUOY,2019-04-25T20:21:56Z,2021-02-07T01:15:31Z,,BO_PR_CT_SMHIMASESKARWBUOY_YYYYMMDD BO_PR_CT_SMHIMASESKARWBUOY_YYYYMM BO_PR_CT_SMHIMASESKARWBUOY,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,58.0883,11.2603,2021-02-07T01:15:31Z
SMHIMB1VMS,2019-04-25T20:21:57Z,2021-02-07T01:15:32Z,,BO_PR_CT_SMHIMB1VMS_YYYYMMDD BO_PR_CT_SMHIMB1VMS_YYYYMM BO_PR_CT_SMHIMB1VMS,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.0650,16.5742,2021-02-07T01:15:32Z
SMHIMB210VMSF,2019-04-25T20:21:58Z,2021-02-07T01:15:32Z,,BO_PR_CT_SMHIMB210VMSF_YYYYMMDD BO_PR_CT_SMHIMB210VMSF_YYYYMM BO_PR_CT_SMHIMB210VMSF,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.0450,16.6283,2021-02-07T01:15:32Z
SMHIMB24V,2019-04-25T20:21:59Z,2021-02-07T01:15:32Z,,BO_PR_CT_SMHIMB24V_YYYYMMDD BO_PR_CT_SMHIMB24V_YYYYMM BO_PR_CT_SMHIMB24V,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.0642,16.6167,2021-02-07T01:15:32Z
SMHIMB2V,2019-04-25T20:22:00Z,2021-02-07T01:15:32Z,,BO_PR_CT_SMHIMB2V_YYYYMMDD BO_PR_CT_SMHIMB2V_YYYYMM BO_PR_CT_SMHIMB2V,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.0992,16.5650,2021-02-07T01:15:32Z
SMHIMS2,2019-04-25T20:22:01Z,2021-02-07T01:15:33Z,,BO_PR_CT_SMHIMS2_YYYYMMDD BO_PR_CT_SMHIMS2_YYYYMM BO_PR_CT_SMHIMS2,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,62.1295,17.8500,2021-02-07T01:15:33Z
SMHIMS4C14,2019-04-25T20:22:03Z,2021-02-07T01:15:34Z,,BO_PR_CT_SMHIMS4C14_YYYYMMDD BO_PR_CT_SMHIMS4C14_YYYYMM BO_PR_CT_SMHIMS4C14,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,62.0982,18.5435,2021-02-07T01:15:34Z
SMHIMS6,2019-04-25T20:22:04Z,2021-02-07T01:15:35Z,,BO_PR_CT_SMHIMS6_YYYYMMDD BO_PR_CT_SMHIMS6_YYYYMM BO_PR_CT_SMHIMS6,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,61.9820,19.1615,2021-02-07T01:15:35Z
SMHIN13,2019-04-25T20:22:06Z,2021-02-07T01:15:36Z,,BO_PR_CT_SMHIN13_YYYYMMDD BO_PR_CT_SMHIN13_YYYYMM BO_PR_CT_SMHIN13,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.1367,12.1067,2021-02-07T01:15:36Z
SMHIN14,2019-04-25T20:22:09Z,2021-02-11T01:00:45Z,,BO_PR_CT_SMHIN14_YYYYMMDD BO_PR_CT_SMHIN14_YYYYMM BO_PR_CT_SMHIN14,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.9398,12.2117,2021-02-11T01:00:45Z
SMHIN6,2019-04-25T20:22:12Z,2021-02-07T01:15:39Z,,BO_PR_CT_SMHIN6_YYYYMMDD BO_PR_CT_SMHIN6_YYYYMM BO_PR_CT_SMHIN6,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.3600,12.0297,2021-02-07T01:15:39Z
SMHIN7,2019-04-25T20:22:13Z,2021-02-07T01:15:40Z,,BO_PR_CT_SMHIN7_YYYYMMDD BO_PR_CT_SMHIN7_YYYYMM BO_PR_CT_SMHIN7,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.3033,11.9883,2021-02-07T01:15:40Z
SMHINORRAMIDSJOBANKEN,2019-04-25T20:22:14Z,2021-02-07T01:15:40Z,,BO_PR_CT_SMHINORRAMIDSJOBANKEN_YYYYMMDD BO_PR_CT_SMHINORRAMIDSJOBANKEN_YYYYMM BO_PR_CT_SMHINORRAMIDSJOBANKEN,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.2158,17.2692,2021-02-07T01:15:40Z
SMHINY,2019-04-25T20:22:15Z,2021-02-07T01:15:40Z,,BO_PR_CT_SMHINY_YYYYMMDD BO_PR_CT_SMHINY_YYYYMM BO_PR_CT_SMHINY,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.1317,15.5025,2021-02-07T01:15:40Z
SMHIO1V,2019-04-25T20:22:16Z,2021-02-07T01:15:41Z,,BO_PR_CT_SMHIO1V_YYYYMMDD BO_PR_CT_SMHIO1V_YYYYMM BO_PR_CT_SMHIO1V,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.3675,16.5733,2021-02-07T01:15:41Z
SMHIOKG1V,2019-04-25T20:22:17Z,2021-02-07T01:15:41Z,,BO_PR_CT_SMHIOKG1V_YYYYMMDD BO_PR_CT_SMHIOKG1V_YYYYMM BO_PR_CT_SMHIOKG1V,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.4092,16.6950,2021-02-07T01:15:41Z
SMHIOLANDSODRA,2019-04-25T20:22:18Z,2021-02-07T01:15:41Z,,BO_PR_CT_SMHIOLANDSODRA_YYYYMMDD BO_PR_CT_SMHIOLANDSODRA_YYYYMM BO_PR_CT_SMHIOLANDSODRA,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.1617,16.6268,2021-02-07T01:15:41Z
SMHIORESUND12X,2019-04-25T20:22:19Z,2021-02-07T01:15:42Z,,BO_PR_CT_SMHIORESUND12X_YYYYMMDD BO_PR_CT_SMHIORESUND12X_YYYYMM BO_PR_CT_SMHIORESUND12X,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.1267,12.5045,2021-02-07T01:15:42Z
SMHIORESUND2,2019-04-25T20:22:21Z,2021-02-07T01:15:42Z,,BO_PR_CT_SMHIORESUND2_YYYYMMDD BO_PR_CT_SMHIORESUND2_YYYYMM BO_PR_CT_SMHIORESUND2,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,55.5505,12.7580,2021-02-07T01:15:42Z
SMHIORESUND4,2019-04-25T20:22:22Z,2021-02-07T01:15:43Z,,BO_PR_CT_SMHIORESUND4_YYYYMMDD BO_PR_CT_SMHIORESUND4_YYYYMM BO_PR_CT_SMHIORESUND4,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,55.6435,12.9492,2021-02-07T01:15:43Z
SMHIORESUND7,2019-04-25T20:22:23Z,2021-02-07T01:15:43Z,,BO_PR_CT_SMHIORESUND7_YYYYMMDD BO_PR_CT_SMHIORESUND7_YYYYMM BO_PR_CT_SMHIORESUND7,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,55.7687,12.7913,2021-02-07T01:15:43Z
SMHIOVF11,2019-04-25T20:22:24Z,2021-02-07T01:15:43Z,,BO_PR_CT_SMHIOVF11_YYYYMMDD BO_PR_CT_SMHIOVF11_YYYYMM BO_PR_CT_SMHIOVF11,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.2167,12.5167,2021-02-07T01:15:43Z
SMHIOVF32,2019-04-25T20:22:25Z,2021-02-07T01:15:44Z,,BO_PR_CT_SMHIOVF32_YYYYMMDD BO_PR_CT_SMHIOVF32_YYYYMM BO_PR_CT_SMHIOVF32,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,55.7850,12.9067,2021-02-07T01:15:44Z
SMHIOVF52,2019-04-25T20:22:28Z,2021-02-07T01:15:44Z,,BO_PR_CT_SMHIOVF52_YYYYMMDD BO_PR_CT_SMHIOVF52_YYYYMM BO_PR_CT_SMHIOVF52,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,55.5133,12.8817,2021-02-07T01:15:44Z
SMHIP2,2019-04-25T20:22:43Z,2021-02-10T13:00:50Z,,BO_PR_CT_SMHIP2_YYYYMMDD BO_PR_CT_SMHIP2_YYYYMM BO_PR_CT_SMHIP2,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,57.8667,11.2920,2021-02-10T13:00:50Z
SMHIPLP1,2019-04-25T20:22:45Z,2021-02-07T01:15:59Z,,BO_PR_CT_SMHIPLP1_YYYYMMDD BO_PR_CT_SMHIPLP1_YYYYMM BO_PR_CT_SMHIPLP1,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,54.8313,19.3155,2021-02-07T01:15:59Z
SMHIPLP63,2019-04-25T20:22:47Z,2021-02-07T01:16:00Z,,BO_PR_CT_SMHIPLP63_YYYYMMDD BO_PR_CT_SMHIPLP63_YYYYMM BO_PR_CT_SMHIPLP63,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.3472,19.0413,2021-02-07T01:16:00Z
SMHIREFM1V1,2019-04-25T20:22:49Z,2021-02-07T01:16:02Z,,BO_PR_CT_SMHIREFM1V1_YYYYMMDD BO_PR_CT_SMHIREFM1V1_YYYYMM BO_PR_CT_SMHIREFM1V1,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.3655,16.1967,2021-02-07T01:16:02Z
SMHIREFV2,2019-04-25T20:22:52Z,2021-02-07T01:16:03Z,,BO_PR_CT_SMHIREFV2_YYYYMMDD BO_PR_CT_SMHIREFV2_YYYYMM BO_PR_CT_SMHIREFV2,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.7733,16.5000,2021-02-07T01:16:03Z
SMHIRR1,2019-04-25T20:22:55Z,2021-02-07T01:16:04Z,,BO_PR_CT_SMHIRR1_YYYYMMDD BO_PR_CT_SMHIRR1_YYYYMM BO_PR_CT_SMHIRR1,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,64.9632,21.8633,2021-02-07T01:16:04Z
SMHIRR5,2019-04-25T20:22:57Z,2021-02-07T01:16:05Z,,BO_PR_CT_SMHIRR5_YYYYMMDD BO_PR_CT_SMHIRR5_YYYYMM BO_PR_CT_SMHIRR5,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,64.8328,23.1667,2021-02-07T01:16:05Z
SMHIRR7,2019-04-25T20:22:58Z,2021-02-07T01:16:06Z,,BO_PR_CT_SMHIRR7_YYYYMMDD BO_PR_CT_SMHIRR7_YYYYMM BO_PR_CT_SMHIRR7,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,64.7310,21.8680,2021-02-07T01:16:06Z
SMHIS10,2019-04-25T20:22:59Z,2021-02-07T01:16:06Z,,BO_PR_CT_SMHIS10_YYYYMMDD BO_PR_CT_SMHIS10_YYYYMM BO_PR_CT_SMHIS10,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.1367,15.9542,2021-02-07T01:16:06Z
SMHISEGERSTADII,2019-04-25T20:23:00Z,2021-02-07T01:16:07Z,,BO_PR_CT_SMHISEGERSTADII_YYYYMMDD BO_PR_CT_SMHISEGERSTADII_YYYYMM BO_PR_CT_SMHISEGERSTADII,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.4997,16.8897,2021-02-07T01:16:07Z
SMHISJOANGSVIKEN,2019-04-25T20:23:01Z,2021-02-07T01:16:07Z,,BO_PR_CT_SMHISJOANGSVIKEN_YYYYMMDD BO_PR_CT_SMHISJOANGSVIKEN_YYYYMM BO_PR_CT_SMHISJOANGSVIKEN,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.9053,16.7068,2021-02-07T01:16:07Z
SMHISKALDERVIKEN2,2019-04-25T20:23:02Z,2021-02-07T01:16:08Z,,BO_PR_CT_SMHISKALDERVIKEN2_YYYYMMDD BO_PR_CT_SMHISKALDERVIKEN2_YYYYMM BO_PR_CT_SMHISKALDERVIKEN2,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,56.3262,12.5458,2021-02-07T01:16:08Z
SMHISKALKORGARNA,2019-04-25T20:23:04Z,2021-02-08T19:00:47Z,,BO_PR_CT_SMHISKALKORGARNA_YYYYMMDD BO_PR_CT_SMHISKALKORGARNA_YYYYMM BO_PR_CT_SMHISKALKORGARNA,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.6788,11.7683,2021-02-08T19:00:47Z
SMHISLAGGO,2019-04-25T20:23:19Z,2021-02-10T01:00:46Z,,BO_PR_CT_SMHISLAGGO_YYYYMMDD BO_PR_CT_SMHISLAGGO_YYYYMM BO_PR_CT_SMHISLAGGO,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,58.2595,11.4350,2021-02-10T01:00:46Z
SMHISODRAMIDSJOBANKEN,2019-04-25T20:23:21Z,2021-02-07T01:16:24Z,,BO_PR_CT_SMHISODRAMIDSJOBANKEN_YYYYMMDD BO_PR_CT_SMHISODRAMIDSJOBANKEN_YYYYMM BO_PR_CT_SMHISODRAMIDSJOBANKEN,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.7543,17.7322,2021-02-07T01:16:24Z
SMHISR1A,2019-04-25T20:23:22Z,2021-02-07T01:16:25Z,,BO_PR_CT_SMHISR1A_YYYYMMDD BO_PR_CT_SMHISR1A_YYYYMM BO_PR_CT_SMHISR1A,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,61.2277,17.6585,2021-02-07T01:16:25Z
SMHISR3,2019-04-25T20:23:24Z,2021-02-07T01:16:26Z,,BO_PR_CT_SMHISR3_YYYYMMDD BO_PR_CT_SMHISR3_YYYYMM BO_PR_CT_SMHISR3,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,61.1792,18.2172,2021-02-07T01:16:26Z
SMHISR5C4,2019-04-25T20:23:27Z,2021-02-07T01:16:28Z,,BO_PR_CT_SMHISR5C4_YYYYMMDD BO_PR_CT_SMHISR5C4_YYYYMM BO_PR_CT_SMHISR5C4,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,61.0782,19.5727,2021-02-07T01:16:28Z
SMHISR8,2019-04-25T20:23:29Z,2021-02-07T01:16:29Z,,BO_PR_CT_SMHISR8_YYYYMMDD BO_PR_CT_SMHISR8_YYYYMM BO_PR_CT_SMHISR8,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,61.1330,20.9227,2021-02-07T01:16:29Z
SMHISS29,2019-04-25T20:23:31Z,2021-02-07T01:16:30Z,,BO_PR_CT_SMHISS29_YYYYMMDD BO_PR_CT_SMHISS29_YYYYMM BO_PR_CT_SMHISS29,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,61.1032,20.2538,2021-02-07T01:16:30Z
SMHISTMIDDELGRUND,2019-04-25T20:23:33Z,2021-02-07T01:16:32Z,,BO_PR_CT_SMHISTMIDDELGRUND_YYYYMMDD BO_PR_CT_SMHISTMIDDELGRUND_YYYYMM BO_PR_CT_SMHISTMIDDELGRUND,SMHI,545,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.5642,12.2097,2021-02-07T01:16:32Z
SMHISTOLPETROSKEL,2019-04-25T20:23:35Z,2021-02-07T01:16:33Z,,BO_PR_CT_SMHISTOLPETROSKEL_YYYYMMDD BO_PR_CT_SMHISTOLPETROSKEL_YYYYMM BO_PR_CT_SMHISTOLPETROSKEL,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,55.2678,16.5077,2021-02-07T01:16:33Z
SMHISTRETUDDEN,2019-04-25T20:23:40Z,2021-02-08T19:00:47Z,,BO_PR_CT_SMHISTRETUDDEN_YYYYMMDD BO_PR_CT_SMHISTRETUDDEN_YYYYMM BO_PR_CT_SMHISTRETUDDEN,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,58.3433,11.4033,2021-02-08T19:00:47Z
SMHISWVINGAGF4,2019-04-25T20:23:44Z,2021-02-07T01:16:40Z,,BO_PR_CT_SMHISWVINGAGF4_YYYYMMDD BO_PR_CT_SMHISWVINGAGF4_YYYYMM BO_PR_CT_SMHISWVINGAGF4,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,57.5433,11.5167,2021-02-07T01:16:40Z
SMHITROSKELNALANDSHAV,2019-04-25T20:23:47Z,2021-02-07T01:16:42Z,,BO_PR_CT_SMHITROSKELNALANDSHAV_YYYYMMDD BO_PR_CT_SMHITROSKELNALANDSHAV_YYYYMM BO_PR_CT_SMHITROSKELNALANDSHAV,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,59.6600,19.8767,2021-02-07T01:16:42Z
SMHIUS2,2019-04-25T20:23:51Z,2021-02-07T01:16:45Z,,BO_PR_CT_SMHIUS2_YYYYMMDD BO_PR_CT_SMHIUS2_YYYYMM BO_PR_CT_SMHIUS2,SMHI,545,PSAL TEMP TUR4 FLU2 DEPH SVEL LGHT DOX1,62.8475,18.8917,2021-02-07T01:16:45Z
